"","xcoord","ycoord","county","geoid","pforce","race","rf_furt","rf_bulg","rf_knowl","rf_verbl","rf_rfcmp","rf_vcact","rf_attir","rf_othsw","rf_vcrim","azn","ntv","wht_h","wht","blck"
"3534",1013879,239551,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3535",1025726,241003,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3536",1007171,237062,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3537",1006650,239092,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3538",1005796,234876,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3539",1010687,239143,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3540",1022451,262619,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3541",1019444,245654,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3542",1019444,245654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3543",1019444,245654,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3544",1006627,233163,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3545",1010961,238721,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3546",1020947,255115,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3547",1027161,249085,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3548",1005870,235411,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3549",1010619,238527,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3550",1015477,257492,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3551",1015477,257492,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3552",1007300,232787,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3553",1005796,234876,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3554",1012975,247755,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3555",1010515,239984,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3556",1010515,239984,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3557",1025507,246350,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3558",1012877,241159,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3559",1021006,248049,"Bronx",36005,0,"Black",0,1,1,0,0,0,1,0,1,0,0,0,0,1
"3560",1006059,235912,"Bronx",36005,0,"Asian / Pacific Islander",0,0,0,0,0,0,0,1,0,1,0,0,0,0
"3561",1011757,236201,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3562",1011208,236324,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3563",1005789,236294,"Bronx",36005,0,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3564",1005827,236235,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"3565",1010447,238582,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3566",1005103,243703,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,1,1,0,0,1,0,0
"3567",1031838,262101,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,1,0,0,0,0,1
"3568",1022187,261218,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3569",1019150,240476,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3570",1006269,249855,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3571",1025114,246289,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3572",1019966,252223,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3573",1019464,241704,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3574",1025631,260879,"Bronx",36005,1,"White - Hispanic",1,1,0,0,0,0,1,0,0,0,0,1,0,0
"3575",1006325,232446,"Bronx",36005,1,"White",1,0,0,0,0,0,0,1,0,0,0,0,1,0
"3576",1005796,234876,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3577",1030920,248748,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3578",1030920,248748,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3579",1010832,239885,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3580",1008539,259911,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3581",1005796,234876,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3582",1011583,254138,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3583",1011583,254138,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3584",1030080,245467,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3585",1007405,235318,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3586",1025759,256737,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3587",1025759,256737,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3588",1022187,261218,"Bronx",36005,1,"Black",1,0,0,0,1,0,1,0,0,0,0,0,0,1
"3589",1024265,250968,"Bronx",36005,1,"Asian / Pacific Islander",1,0,0,0,0,0,0,1,0,1,0,0,0,0
"3590",1030593,247852,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3591",1027526,267147,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3592",1027526,267147,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3593",1028043,266287,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3594",1030653,247909,"Bronx",36005,1,"White - Hispanic",1,0,1,0,0,0,0,0,0,0,0,1,0,0
"3595",1030653,247909,"Bronx",36005,1,"White",1,0,1,0,0,0,0,0,0,0,0,0,1,0
"3596",1030653,247909,"Bronx",36005,1,"White",1,0,1,0,0,0,0,0,0,0,0,0,1,0
"3597",1026825,268362,"Bronx",36005,1,"White - Hispanic",1,1,0,0,0,0,1,0,0,0,0,1,0,0
"3598",1011097,239802,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3599",1011097,239802,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3600",1010447,238582,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3601",1009603,236248,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3602",1025458,245278,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3603",1025458,245278,"Bronx",36005,1,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3604",1025458,245278,"Bronx",36005,1,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3605",1009525,242406,"Bronx",36005,1,"Black",0,1,0,0,1,0,0,0,0,0,0,0,0,1
"3606",1007071,249381,"Bronx",36005,1,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"3607",1025137,257892,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3608",1012377,269947,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3609",1005124,236060,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3610",1023518,262173,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"3611",1030315,247569,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3612",1029512,254578,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3613",1029512,254578,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3614",1029512,254578,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3615",1005796,234876,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3616",1023518,262173,"Bronx",36005,0,"Black",0,1,0,0,0,0,1,0,0,0,0,0,0,1
"3617",1009731,243613,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3618",1011208,240399,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3619",1007300,232787,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"3620",1007300,232787,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3621",1022835,262759,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3622",1008278,249953,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3623",1008008,230875,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,1,1,0,0,1,0,0
"3624",1005796,234876,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3625",1028711,259348,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3626",1021746,254799,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"3627",1021746,254799,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3628",1006476,237941,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3629",1006476,237941,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3630",1005124,236060,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3631",1010896,239083,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3632",1025615,256711,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3633",1023132,253070,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3634",1006476,237941,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3635",1006627,233163,"Bronx",36005,1,"Black",0,1,0,0,1,0,0,0,0,0,0,0,0,1
"3636",1005630,237083,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3637",1010286,242796,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3638",1005148,235290,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3639",1021902,251875,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3640",1010961,238721,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3641",1024067,256724,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3642",1020237,239886,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3643",1020273,239846,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3644",1007034,236608,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3645",1011281,260827,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3646",1011281,260827,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3647",1011281,260827,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3648",1011281,260827,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3649",1011281,260827,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3650",1004943,235736,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3651",1021546,258806,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3652",1025077,247363,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3653",1012414,271485,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3654",1012414,271485,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3655",1011316,236747,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3656",1011316,236747,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3657",1022027,255968,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3658",1004836,243259,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3659",1024059,238892,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3660",1007763,245076,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3661",1023472,263095,"Bronx",36005,0,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"3662",1023472,263095,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3663",1019821,240595,"Bronx",36005,0,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3664",1010447,238582,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3665",1025377,242930,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,1,0,0,0,0,1
"3666",1025377,242930,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3667",1025659,241359,"Bronx",36005,1,"White - Hispanic",1,0,0,0,1,0,0,1,0,0,0,1,0,0
"3668",1011416,239063,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3669",1011416,239063,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3670",1019444,245654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"3671",1019444,245654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3672",1019444,245654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3673",1019444,245654,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"3674",1007431,236936,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3675",1007431,236936,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3676",1022001,254827,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3677",1021634,254628,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3678",1020525,246946,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3679",1010130,250235,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3680",1010130,250235,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3681",1010130,250235,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3682",1018536,237915,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3683",1026305,262216,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3684",1018977,242819,"Bronx",36005,0,"Black",0,0,1,0,1,1,1,1,1,0,0,0,0,1
"3685",1024834,239315,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3686",1011268,255820,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3687",1020854,252209,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3688",1025761,252565,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3689",1030460,250793,"Bronx",36005,1,"Black",1,0,0,0,0,1,0,0,1,0,0,0,0,1
"3690",1005615,234976,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3691",1030972,247291,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3692",1005826,234852,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3693",1005826,234852,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3694",1022761,255080,"Bronx",36005,1,"White",1,0,0,0,1,0,0,0,0,0,0,0,1,0
"3695",1044011,245610,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3696",1003813,235345,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3697",1005347,236477,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3698",1007188,240318,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3699",1025412,248481,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3700",1025412,248481,"Bronx",36005,0,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3701",1025412,248481,"Bronx",36005,1,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3702",1005789,236294,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3703",1005380,235954,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3704",1005796,234876,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3705",1006961,232977,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3706",1005347,236477,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3707",1004895,234278,"Bronx",36005,0,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3708",1004895,234278,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,1,1,0,0,0,1,0,0
"3709",1026217,238260,"Bronx",36005,0,"Black",0,1,1,0,0,0,0,1,0,0,0,0,0,1
"3710",1023479,238790,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,1,0,0,0,0,1
"3711",1004031,235132,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,1,0,0,0,0,0,1,0,0
"3712",1004031,235132,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,1,0,0,0,0,0,1,0,0
"3713",1004031,235132,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,1,0,0,0,0,0,1,0,0
"3714",1005035,234048,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3715",1005035,234048,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3716",1032514,256048,"Bronx",36005,0,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3717",1005796,234876,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3718",1021125,247201,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3719",1021125,247201,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3720",1015532,237659,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,1,0,0,0,1,0,0
"3721",1005380,235954,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3722",1005380,235954,"Bronx",36005,0,"Black",0,1,1,0,0,0,0,0,0,0,0,0,0,1
"3723",1017854,243216,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3724",1020240,243433,"Bronx",36005,1,"White - Hispanic",1,1,0,0,0,0,0,1,0,0,0,1,0,0
"3725",1004801,235061,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3726",1004801,235061,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3727",1005462,233820,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"3728",1006346,237986,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3729",1007121,239502,"Bronx",36005,1,"Black",0,0,0,0,1,1,0,0,1,0,0,0,0,1
"3730",1022880,251465,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3731",1005731,243904,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3732",1016120,237780,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3733",1016120,237780,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3734",1016120,237780,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3735",1026959,256328,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3736",1026959,256328,"Bronx",36005,1,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3737",1020195,245767,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3738",1007097,236856,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3739",1027526,267147,"Bronx",36005,0,"Black",0,0,0,0,0,1,1,0,0,0,0,0,0,1
"3740",1020414,255514,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3741",1020414,255514,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3742",1020414,255514,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3743",1021076,246170,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3744",1021076,246170,"Bronx",36005,0,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3745",1026217,238260,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,1,0,0,0,0,0,1
"3746",1009366,258080,"Bronx",36005,1,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"3747",1020600,249736,"Bronx",36005,0,"White - Hispanic",1,1,0,0,0,0,0,1,0,0,0,1,0,0
"3748",1016269,249937,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3749",1024905,246447,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3750",1009601,250841,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3751",1009360,235365,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3752",1024637,262611,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3753",1021759,255484,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3754",1022229,253423,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3755",1020636,253468,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3756",1023045,253069,"Bronx",36005,0,"White",1,1,0,0,0,0,0,0,0,0,0,0,1,0
"3757",1022731,255047,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3758",1027332,266080,"Bronx",36005,1,"Black",0,0,1,0,1,0,0,0,0,0,0,0,0,1
"3759",1010533,236370,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3760",1010806,243234,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3761",1026128,238737,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,1,0,0,0,0,0,1
"3762",1005904,234618,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3763",1005904,234618,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3764",1026415,262426,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3765",1010967,258763,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3766",1009776,236758,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3767",1011361,240351,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3768",1015109,251170,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3769",1020070,255661,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,1,0,0,0,1,0,0
"3770",1009898,236541,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3771",1009898,236541,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3772",1014710,241016,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"3773",1012985,238946,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3774",1020964,244740,"Bronx",36005,1,"Black",1,0,0,0,1,1,0,0,0,0,0,0,0,1
"3775",1012560,236642,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3776",1012560,236642,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3777",1011316,236034,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"3778",1014465,251092,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3779",1014465,251092,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3780",1014465,251092,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3781",1014465,251092,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3782",1014465,251092,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
